5/jul/2016,Honda,27.01,27.45,27.26,27.4,473000,27.35
5/jul/2016,Int,1485.12,1514.7,1490.15,1511.2,2216800,1511.2
5/jul/2016,SBI,220.02,211.9,207.55,210.7,35163000,210.7
6/Jul/2016,Ebay,23.71,23.85,23.3,23.83,9506200,23.83
6/Jul/2016,Facebook,113.36,116.79,112.97,116.7,24245800,116.7
6/Jul/2016,GLF,3.19,3.22,3.05,3.18,751900,3.18
6/Jul/2016,YesBank,4149.4,4169,4121.8,4162.65,28900,4127.71
6/Jul/2016,TCS,2485.3,2485.3,2485.3,2485.3,0,2485.3
6/Jul/2016,Ford,12.57,12.59,12.31,12.4,30126300,12.4
6/Jul/2016,Gail,386.55,386.55,386.55,386.55,0,386.55
6/Jul/2016,Maruti,124.04,1250.01,2145.23,2162.45,28900,4127.71
6/Jul/2016,Volkswagen,130.81,130.94,127.5,128.72,1500,128.61
6/Jul/2016,Apollo,1345.3,1345.3,1345.3,1345.3,0,1345.3
6/Jul/2016,RelianceCom,52.2,52.2,52.2,52.2,0,52.2
6/jul/2016,Apple,97.82,98.41,97.03,97.14,29445200,97.14
6/jul/2016,Honda,26.08,26.27,26,26.04,801200,26.04
6/jul/2016,Int,1464,1517,1463.5,1513.8,1973700,1513.8
6/jul/2016,SBI,209.75,217.55,208.55,216.05,48362700,216.05
